city,time,temperature,pressure,precipitation,snow_height
Vienna,2021-12-13T00:00,3.3,1025.6,0.0,0
Vienna,2021-12-13T01:00,3.4,1026.1,0.0,0
Vienna,2021-12-13T02:00,3.4,1025.6,0.0,0
Vienna,2021-12-13T03:00,3.6,1025.6,0.01,0
Vienna,2021-12-13T04:00,3.5,1026.1,0.08,0
Vienna,2021-12-13T05:00,3.3,1026.1,0.14,0
Vienna,2021-12-13T06:00,3.6,1027.1,0.17,0
Vienna,2021-12-13T07:00,3.4,1026.1,0.1,0
Vienna,2021-12-13T08:00,3.5,1027.1,0.13,0
Vienna,2021-12-13T09:00,3.9,1027.6,0.06,0
Vienna,2021-12-13T10:00,4.0,1027.6,0.02,0
Vienna,2021-12-13T11:00,4.1,1027.6,0.13,0
Vienna,2021-12-13T12:00,4.1,1027.6,0.06,0
Vienna,2021-12-13T13:00,4.2,1027.6,0.06,0
Vienna,2021-12-13T14:00,4.1,1027.6,0.03,0
Vienna,2021-12-13T15:00,4.1,1028.1,0.0,0
Vienna,2021-12-13T16:00,4.1,1028.1,0.0,0
Vienna,2021-12-13T17:00,4.2,1028.7,0.0,0
Vienna,2021-12-13T18:00,4.3,1028.7,0.0,0
Vienna,2021-12-13T19:00,4.4,1028.7,0.0,0
Vienna,2021-12-13T20:00,4.5,1029.2,0.0,0
Vienna,2021-12-13T21:00,4.6,1029.2,0.0,0
Vienna,2021-12-13T22:00,4.7,1029.2,0.0,0
Vienna,2021-12-13T23:00,4.8,1028.7,0.03,0
Vienna,2021-12-14T00:00,4.9,1028.7,0.04,0
Vienna,2021-12-14T01:00,4.9,1028.7,0.0,0
Vienna,2021-12-14T02:00,5.0,1028.7,0.01,0
Vienna,2021-12-14T03:00,5.1,1028.1,0.01,0
Vienna,2021-12-14T04:00,5.2,1028.7,0.01,0
Vienna,2021-12-14T05:00,5.3,1028.7,0.0,0
Vienna,2021-12-14T06:00,5.3,1028.7,0.01,0
Vienna,2021-12-14T07:00,5.3,1028.7,0.03,0
Vienna,2021-12-14T08:00,5.6,1028.7,0.0,0
Vienna,2021-12-14T09:00,5.7,1028.7,0.0,0
Vienna,2021-12-14T10:00,5.7,1028.1,0.0,0
Vienna,2021-12-14T11:00,6.1,1027.6,0.0,0
Vienna,2021-12-14T12:00,6.6,1027.1,0.0,0
Vienna,2021-12-14T13:00,6.8,1027.1,0.0,0
Vienna,2021-12-14T14:00,6.7,1027.1,0.0,0
Vienna,2021-12-14T15:00,6.4,1027.1,0.0,0
Vienna,2021-12-14T16:00,6.7,1027.6,0.0,0
Vienna,2021-12-14T17:00,6.6,1027.6,0.0,0
Vienna,2021-12-14T18:00,6.6,1028.1,0.0,0
Vienna,2021-12-14T19:00,6.4,1028.1,0.0,0
Vienna,2021-12-14T20:00,6.3,1028.7,0.09,0
Vienna,2021-12-14T21:00,6.1,1029.2,0.0,0
Vienna,2021-12-14T22:00,5.9,1029.2,0.0,0
Vienna,2021-12-14T23:00,5.7,1029.2,0.0,0
Vienna,2021-12-15T00:00,5.6,1029.2,0.0,0
Vienna,2021-12-15T01:00,5.7,1029.7,0.0,0
Vienna,2021-12-15T02:00,5.7,1029.7,0.0,0
Vienna,2021-12-15T03:00,5.6,1029.7,0.0,0
Vienna,2021-12-15T04:00,5.6,1030.2,0.0,0
Vienna,2021-12-15T05:00,5.5,1030.7,0.0,0
Vienna,2021-12-15T06:00,5.6,1031.2,0.01,0
Vienna,2021-12-15T07:00,5.5,1031.6,0.0,0
Vienna,2021-12-15T08:00,5.8,1032.1,0.0,0
Vienna,2021-12-15T09:00,6.5,1032.1,0.0,0
Vienna,2021-12-15T10:00,7.2,1032.1,0.0,0
Vienna,2021-12-15T11:00,7.8,1031.6,0.0,0
Vienna,2021-12-15T12:00,8.3,1031.6,0.0,0
Vienna,2021-12-15T13:00,8.2,1031.6,0.0,0
Vienna,2021-12-15T14:00,7.7,1031.6,0.0,0
Vienna,2021-12-15T15:00,7.1,1031.6,0.0,0
Vienna,2021-12-15T16:00,6.6,1031.6,0.0,0
Vienna,2021-12-15T17:00,6.1,1032.1,0.0,0
Vienna,2021-12-15T18:00,6.1,1032.1,0.0,0
Vienna,2021-12-15T19:00,6.1,1032.1,0.0,0
Vienna,2021-12-15T20:00,6.1,1032.1,0.0,0
Vienna,2021-12-15T21:00,6.0,1032.1,0.0,0
Vienna,2021-12-15T22:00,5.9,1032.1,0.0,0
Vienna,2021-12-15T23:00,5.8,1032.1,0.0,0
Vienna,2021-12-16T00:00,5.6,1032.1,0.0,0
Vienna,2021-12-16T01:00,5.6,1032.6,0.0,0
Vienna,2021-12-16T02:00,5.3,1032.6,0.0,0
Vienna,2021-12-16T03:00,4.9,1032.1,0.0,0
Vienna,2021-12-16T04:00,5.0,1032.1,0.0,0
Vienna,2021-12-16T05:00,5.0,1032.1,0.0,0
Vienna,2021-12-16T06:00,4.7,1032.6,0.0,0
Vienna,2021-12-16T07:00,4.7,1032.6,0.0,0
Vienna,2021-12-16T08:00,4.8,1033.1,0.0,0
Vienna,2021-12-16T09:00,5.1,1033.6,0.0,0
Vienna,2021-12-16T10:00,5.5,1033.6,0.0,0
Vienna,2021-12-16T11:00,6.1,1033.1,0.0,0
Vienna,2021-12-16T12:00,6.7,1033.1,0.0,0
Vienna,2021-12-16T13:00,6.8,1033.1,0.0,0
Vienna,2021-12-16T14:00,6.7,1033.1,0.0,0
Vienna,2021-12-16T15:00,6.5,1033.1,0.0,0
Vienna,2021-12-16T16:00,6.6,1033.6,0.0,0
Vienna,2021-12-16T17:00,6.7,1033.6,0.0,0
Vienna,2021-12-16T18:00,6.7,1034.2,0.0,0
Vienna,2021-12-16T19:00,6.5,1034.2,0.0,0
Vienna,2021-12-16T20:00,6.2,1034.2,0.0,0
Vienna,2021-12-16T21:00,5.9,1034.2,0.0,0
Vienna,2021-12-16T22:00,5.7,1034.2,0.0,0
Vienna,2021-12-16T23:00,5.6,1034.2,0.0,0
Vienna,2021-12-17T00:00,5.5,1033.6,0.0,0
Vienna,2021-12-17T01:00,5.4,1033.1,0.0,0
Vienna,2021-12-17T02:00,5.2,1032.6,0.0,0
Vienna,2021-12-17T03:00,5.0,1032.1,0.0,0
Vienna,2021-12-17T04:00,4.8,1031.6,0.0,0
Vienna,2021-12-17T05:00,4.6,1031.6,0.0,0
Vienna,2021-12-17T06:00,4.4,1031.6,0.0,0
Vienna,2021-12-17T07:00,4.6,1031.6,0.0,0
Vienna,2021-12-17T08:00,4.9,1031.6,0.0,0
Vienna,2021-12-17T09:00,5.3,1031.1,0.0,0
Vienna,2021-12-17T10:00,5.6,1031.1,0.0,0
Vienna,2021-12-17T11:00,5.9,1031.1,0.0,0
Vienna,2021-12-17T12:00,6.1,1031.1,0.0,0
Vienna,2021-12-17T13:00,5.9,1031.1,0.0,0
Vienna,2021-12-17T14:00,5.5,1031.1,0.0,0
Vienna,2021-12-17T15:00,4.9,1031.1,0.0,0
Vienna,2021-12-17T16:00,4.5,1030.6,0.0,0
Vienna,2021-12-17T17:00,4.2,1030.6,0.0,0
Vienna,2021-12-17T18:00,3.8,1030.6,0.0,0
Vienna,2021-12-17T19:00,3.6,1030.6,0.0,0
Vienna,2021-12-17T20:00,3.5,1030.1,0.0,0
Vienna,2021-12-17T21:00,3.3,1030.1,0.0,0
Vienna,2021-12-17T22:00,3.2,1030.1,0.0,0
Vienna,2021-12-17T23:00,3.1,1030.1,0.0,0
Vienna,2021-12-18T00:00,3.1,1030.1,0.0,0
Vienna,2021-12-18T01:00,2.9,1029.5,0.0,0
Vienna,2021-12-18T02:00,2.8,1029.5,0.0,0
Vienna,2021-12-18T03:00,2.7,1029.5,0.0,0
Vienna,2021-12-18T04:00,2.6,1030.0,0.04,0
Vienna,2021-12-18T05:00,2.4,1030.0,0.04,0
Vienna,2021-12-18T06:00,2.2,1030.5,0.04,0
Vienna,2021-12-18T07:00,2.2,1031.0,0.05,0
Vienna,2021-12-18T08:00,2.4,1031.5,0.05,0
Vienna,2021-12-18T09:00,2.6,1031.5,0.05,0
Vienna,2021-12-18T10:00,2.9,1031.5,0.05,0
Vienna,2021-12-18T11:00,3.3,1031.0,0.05,0
Vienna,2021-12-18T12:00,3.6,1030.5,0.05,0
Vienna,2021-12-18T13:00,3.4,1030.5,0.0,0
Vienna,2021-12-18T14:00,3.1,1030.5,0.0,0
Vienna,2021-12-18T15:00,2.7,1030.5,0.0,0
Vienna,2021-12-18T16:00,2.3,1031.0,0.31,0
Vienna,2021-12-18T17:00,1.9,1031.5,0.31,0
Vienna,2021-12-18T18:00,1.3,1032.0,0.31,0
Vienna,2021-12-18T19:00,1.0,1032.5,0.34,0
Vienna,2021-12-18T20:00,0.7,1033.0,0.34,0
Vienna,2021-12-18T21:00,0.4,1033.6,0.34,0
Vienna,2021-12-18T22:00,0.2,1033.6,0.0,0
Vienna,2021-12-18T23:00,-0.1,1034.1,0.0,0
Vienna,2021-12-19T00:00,-0.4,1034.1,0.0,0
Vienna,2021-12-19T01:00,-0.5,1034.6,0.0,0
Vienna,2021-12-19T02:00,-0.7,1034.6,0.0,0
Vienna,2021-12-19T03:00,-0.8,1034.6,0.0,0
Vienna,2021-12-19T04:00,-0.8,1034.6,0.0,0
Vienna,2021-12-19T05:00,-0.7,1035.1,0.0,0
Vienna,2021-12-19T06:00,-0.7,1035.1,0.0,0
Vienna,2021-12-19T07:00,-0.7,1035.6,0.01,0
Vienna,2021-12-19T08:00,-0.7,1036.1,0.01,0
Vienna,2021-12-19T09:00,-0.6,1036.6,0.01,0
Vienna,2021-12-19T10:00,-0.4,1036.6,0.0,0
Vienna,2021-12-19T11:00,-0.1,1036.6,0.0,0
Vienna,2021-12-19T12:00,0.1,1036.6,0.0,0
Vienna,2021-12-19T13:00,0.1,1036.6,0.0,0
Vienna,2021-12-19T14:00,0.0,1036.6,0.0,0
Vienna,2021-12-19T15:00,-0.2,1037.1,0.0,0
Vienna,2021-12-19T16:00,-0.2,1037.1,0.0,0
Vienna,2021-12-19T17:00,-0.2,1037.7,0.0,0
Vienna,2021-12-19T18:00,-0.3,1038.2,0.0,0
Vienna,2021-12-19T19:00,-0.5,1038.2,0.0,0
Vienna,2021-12-19T20:00,-0.8,1038.7,0.0,0
Vienna,2021-12-19T21:00,-1.2,1039.2,0.0,0
Vienna,2021-12-19T22:00,-1.4,1039.2,0.0,0
Vienna,2021-12-19T23:00,-1.5,1039.2,0.0,0
Brussels,2021-12-13T00:00,9.4,1025.8,0.0,0
Brussels,2021-12-13T01:00,9.4,1026.3,0.0,0
Brussels,2021-12-13T02:00,9.4,1026.3,0.0,0
Brussels,2021-12-13T03:00,9.4,1026.3,0.0,0
Brussels,2021-12-13T04:00,9.2,1026.9,0.0,0
Brussels,2021-12-13T05:00,8.8,1027.4,0.0,0
Brussels,2021-12-13T06:00,8.7,1026.3,0.0,0
Brussels,2021-12-13T07:00,8.6,1026.3,0.0,0
Brussels,2021-12-13T08:00,8.3,1027.4,0.0,0
Brussels,2021-12-13T09:00,8.3,1027.4,0.0,0
Brussels,2021-12-13T10:00,8.8,1027.9,0.0,0
Brussels,2021-12-13T11:00,9.3,1027.9,0.0,0
Brussels,2021-12-13T12:00,9.8,1027.4,0.0,0
Brussels,2021-12-13T13:00,9.9,1026.9,0.0,0
Brussels,2021-12-13T14:00,9.6,1026.9,0.0,0
Brussels,2021-12-13T15:00,9.1,1026.9,0.0,0
Brussels,2021-12-13T16:00,8.3,1026.9,0.0,0
Brussels,2021-12-13T17:00,8.4,1026.3,0.0,0
Brussels,2021-12-13T18:00,7.9,1026.9,0.0,0
Brussels,2021-12-13T19:00,7.5,1027.4,0.0,0
Brussels,2021-12-13T20:00,7.3,1026.9,0.0,0
Brussels,2021-12-13T21:00,6.9,1026.9,0.0,0
Brussels,2021-12-13T22:00,7.1,1026.3,0.0,0
Brussels,2021-12-13T23:00,7.0,1026.3,0.0,0
Brussels,2021-12-14T00:00,6.7,1026.3,0.0,0
Brussels,2021-12-14T01:00,6.5,1026.3,0.0,0
Brussels,2021-12-14T02:00,6.1,1026.3,0.0,0
Brussels,2021-12-14T03:00,5.9,1026.3,0.0,0
Brussels,2021-12-14T04:00,5.7,1026.3,0.0,0
Brussels,2021-12-14T05:00,5.5,1026.3,0.0,0
Brussels,2021-12-14T06:00,5.3,1026.3,0.0,0
Brussels,2021-12-14T07:00,5.1,1026.9,0.0,0
Brussels,2021-12-14T08:00,5.2,1027.4,0.0,0
Brussels,2021-12-14T09:00,5.7,1027.4,0.0,0
Brussels,2021-12-14T10:00,6.3,1027.4,0.0,0
Brussels,2021-12-14T11:00,6.8,1027.4,0.0,0
Brussels,2021-12-14T12:00,7.3,1027.4,0.0,0
Brussels,2021-12-14T13:00,7.6,1027.4,0.0,0
Brussels,2021-12-14T14:00,7.9,1027.4,0.0,0
Brussels,2021-12-14T15:00,8.1,1027.9,0.0,0
Brussels,2021-12-14T16:00,8.2,1027.9,0.0,0
Brussels,2021-12-14T17:00,8.2,1028.4,0.0,0
Brussels,2021-12-14T18:00,8.3,1028.4,0.0,0
Brussels,2021-12-14T19:00,8.2,1028.4,0.0,0
Brussels,2021-12-14T20:00,8.1,1028.9,0.0,0
Brussels,2021-12-14T21:00,8.1,1028.9,0.0,0
Brussels,2021-12-14T22:00,8.0,1028.9,0.0,0
Brussels,2021-12-14T23:00,8.0,1029.4,0.0,0
Brussels,2021-12-15T00:00,8.2,1029.4,0.0,0
Brussels,2021-12-15T01:00,8.0,1029.4,0.0,0
Brussels,2021-12-15T02:00,8.0,1029.4,0.0,0
Brussels,2021-12-15T03:00,8.0,1029.9,0.0,0
Brussels,2021-12-15T04:00,8.0,1029.9,0.0,0
Brussels,2021-12-15T05:00,8.0,1029.9,0.0,0
Brussels,2021-12-15T06:00,8.0,1030.4,0.0,0
Brussels,2021-12-15T07:00,7.8,1029.9,0.0,0
Brussels,2021-12-15T08:00,7.9,1030.4,0.04,0
Brussels,2021-12-15T09:00,8.0,1030.9,0.0,0
Brussels,2021-12-15T10:00,8.6,1031.4,0.0,0
Brussels,2021-12-15T11:00,9.2,1030.9,0.0,0
Brussels,2021-12-15T12:00,9.7,1030.9,0.0,0
Brussels,2021-12-15T13:00,10.0,1030.4,0.0,0
Brussels,2021-12-15T14:00,10.0,1030.4,0.0,0
Brussels,2021-12-15T15:00,9.5,1030.9,0.01,0
Brussels,2021-12-15T16:00,8.8,1031.4,0.0,0
Brussels,2021-12-15T17:00,8.3,1031.9,0.0,0
Brussels,2021-12-15T18:00,8.0,1032.5,0.0,0
Brussels,2021-12-15T19:00,7.8,1032.5,0.0,0
Brussels,2021-12-15T20:00,7.5,1033.0,0.0,0
Brussels,2021-12-15T21:00,7.1,1033.0,0.0,0
Brussels,2021-12-15T22:00,6.8,1033.5,0.0,0
Brussels,2021-12-15T23:00,6.6,1034.0,0.0,0
Brussels,2021-12-16T00:00,6.6,1034.0,0.0,0
Brussels,2021-12-16T01:00,6.7,1034.0,0.0,0
Brussels,2021-12-16T02:00,6.4,1034.5,0.0,0
Brussels,2021-12-16T03:00,6.0,1034.5,0.0,0
Brussels,2021-12-16T04:00,5.8,1034.5,0.0,0
Brussels,2021-12-16T05:00,5.7,1034.5,0.0,0
Brussels,2021-12-16T06:00,5.7,1035.5,0.0,0
Brussels,2021-12-16T07:00,5.9,1035.5,0.0,0
Brussels,2021-12-16T08:00,6.1,1036.5,0.0,0
Brussels,2021-12-16T09:00,6.6,1036.5,0.0,0
Brussels,2021-12-16T10:00,7.0,1037.5,0.0,0
Brussels,2021-12-16T11:00,7.5,1037.5,0.0,0
Brussels,2021-12-16T12:00,8.1,1037.5,0.0,0
Brussels,2021-12-16T13:00,8.4,1037.5,0.0,0
Brussels,2021-12-16T14:00,8.6,1037.5,0.0,0
Brussels,2021-12-16T15:00,8.6,1037.5,0.0,0
Brussels,2021-12-16T16:00,8.4,1037.5,0.0,0
Brussels,2021-12-16T17:00,8.0,1037.5,0.0,0
Brussels,2021-12-16T18:00,7.5,1037.5,0.0,0
Brussels,2021-12-16T19:00,7.3,1037.5,0.0,0
Brussels,2021-12-16T20:00,7.1,1037.5,0.0,0
Brussels,2021-12-16T21:00,7.0,1037.5,0.0,0
Brussels,2021-12-16T22:00,6.9,1037.5,0.0,0
Brussels,2021-12-16T23:00,7.0,1037.5,0.0,0
Brussels,2021-12-17T00:00,7.0,1037.5,0.0,0
Brussels,2021-12-17T01:00,6.9,1037.5,0.0,0
Brussels,2021-12-17T02:00,6.9,1037.5,0.0,0
Brussels,2021-12-17T03:00,6.9,1037.5,0.0,0
Brussels,2021-12-17T04:00,7.0,1037.5,0.0,0
Brussels,2021-12-17T05:00,7.1,1037.5,0.0,0
Brussels,2021-12-17T06:00,7.3,1038.5,0.0,0
Brussels,2021-12-17T07:00,7.4,1038.5,0.0,0
Brussels,2021-12-17T08:00,7.5,1038.5,0.0,0
Brussels,2021-12-17T09:00,7.8,1038.5,0.0,0
Brussels,2021-12-17T10:00,8.3,1038.5,0.0,0
